1.198401e+02  33.5104 -116.4978 9.723841e-01
1.208629e+02  31.4445 -115.7213 9.943325e-01
1.210910e+02  35.8419 -117.7759 6.314282e-04
1.219100e+02  32.9385 -116.2923 6.562052e-01
1.245827e+02  36.4033 -118.0486 9.928260e-01
1.246076e+02  36.4023 -118.0462 1.522126e-06
1.322317e+02  32.1005 -116.4457 9.978351e-01
1.427850e+02  36.1182 -117.8769 9.937528e-01
1.532285e+02  34.1569 -117.6119 9.988410e-01
1.544941e+02  33.6727 -117.3664 9.786672e-01
1.546018e+02  33.6709 -117.3677 1.143340e-06
1.562462e+02  35.7601 -117.7171 4.483615e-01
1.621239e+02  35.0603 -118.4164 9.952872e-01
1.621792e+02  35.8545 -119.8888 9.855330e-01
1.622543e+02  34.3573 -118.6674 9.768518e-01
1.624603e+02  33.2455 -115.9653 9.811592e-01
1.632002e+02  36.3988 -120.0435 9.520441e-01
1.665113e+02  33.8684 -116.2508 9.922293e-01
1.666659e+02  34.9463 -120.8046 9.945346e-01
1.712925e+02  31.9425 -116.1121 9.990682e-01
1.722068e+02  35.0969 -118.5206 7.960642e-01
1.723137e+02  33.2405 -115.9577 1.924738e-02
1.750010e+02  36.4307 -120.5267 9.962387e-01
1.760718e+02  36.6132 -121.2715 9.992718e-01
1.850217e+02  33.6733 -117.3654 2.528530e-04
1.851373e+02  31.8194 -116.6024 9.948910e-01
1.851455e+02  31.8202 -116.6018 1.238307e-07
1.851782e+02  31.8207 -116.6019 2.280985e-07
1.854381e+02  35.7598 -117.7150 1.247947e-03
1.857399e+02  35.7581 -117.7169 1.283890e-05
1.864672e+02  31.8217 -116.6015 9.910012e-06
1.868290e+02  33.8690 -117.8598 9.946494e-01
1.919101e+02  32.6342 -118.0378 9.993501e-01
1.985335e+02  33.5604 -116.6677 9.834372e-01
2.011884e+02  34.2940 -119.6130 9.997612e-01
2.059084e+02  36.6677 -121.2657 9.818421e-01
2.062591e+02  35.1307 -118.6472 8.511092e-01
2.088046e+02  31.8217 -116.6032 1.828952e-04
2.098945e+02  33.1493 -116.5013 9.943021e-01
2.099846e+02  33.8111 -118.7139 9.907204e-01
2.099861e+02  33.8126 -118.7101 2.386686e-07
2.100812e+02  33.8099 -118.7164 1.857031e-06
2.104972e+02  33.8137 -118.7161 8.519384e-06
2.167057e+02  35.3798 -116.5797 9.951617e-01
2.174654e+02  34.8073 -120.2512 9.974050e-01
2.234309e+02  37.3985 -118.9727 9.966114e-01
2.250483e+02  33.9672 -118.5827 9.590248e-01
2.293916e+02  33.8109 -118.7139 1.069980e-04
2.390709e+02  33.2791 -115.6814 9.551409e-01
2.400658e+02  31.4788 -115.1315 9.899654e-01
2.423684e+02  31.6602 -114.9457 6.119575e-01
2.441917e+02  32.1419 -116.3510 9.953129e-01
2.460201e+02  33.1618 -116.5587 8.400633e-01
2.460274e+02  33.1596 -116.5579 2.289874e-07
2.466603e+02  33.6695 -119.1152 9.911566e-01
2.466651e+02  33.6554 -119.0448 2.413480e-05
2.467118e+02  33.6343 -119.0222 2.934837e-04
2.470290e+02  33.6891 -119.1036 5.095859e-05
2.471687e+02  33.6946 -119.1105 1.843571e-05
2.483868e+02  33.7300 -119.1778 3.513648e-03
2.517544e+02  32.4918 -115.4579 9.979548e-01
2.532489e+02  33.7257 -119.1875 8.405108e-04
2.548911e+02  34.1704 -117.2637 9.969454e-01
2.580550e+02  33.6099 -118.9598 1.939261e-01
2.591245e+02  35.7607 -121.4817 9.990049e-01
2.675928e+02  34.0242 -116.8418 9.986439e-01
2.685860e+02  36.2332 -120.4678 9.834933e-01
2.704567e+02  33.4682 -117.0926 9.763188e-01
2.811719e+02  31.8320 -116.6714 8.450381e-01
2.825850e+02  31.8336 -116.6753 1.979086e-04
2.837571e+02  33.7003 -119.0293 2.056529e-01
2.858431e+02  34.0342 -116.1419 9.920849e-01
2.881719e+02  33.6221 -118.9881 2.016830e-01
2.898246e+02  33.2330 -116.0582 9.945086e-01
2.898296e+02  33.2324 -116.0587 7.442113e-07
2.932345e+02  33.5019 -116.7653 8.908346e-03
2.957280e+02  33.6286 -118.9973 1.242571e-02
2.958027e+02  33.6238 -118.9932 2.654031e-06
2.986236e+02  37.3463 -118.4915 9.908255e-01
3.023503e+02  34.4500 -120.5720 9.958081e-01
3.027135e+02  33.6218 -118.9828 4.006653e-04
3.039684e+02  33.6640 -119.0555 3.586042e-02
3.097005e+02  31.5203 -115.3872 9.937648e-01
3.125719e+02  34.4180 -119.6342 9.920122e-01
3.139407e+02  35.0137 -119.1547 9.988328e-01
3.139424e+02  35.0069 -119.1846 1.065596e-05
3.140207e+02  35.0104 -119.1836 5.760263e-06
3.140215e+02  35.0120 -119.1791 9.456557e-07
3.149113e+02  31.6210 -115.4640 9.110709e-01
3.158109e+02  31.7013 -115.9738 9.959257e-01
3.193124e+02  36.4812 -121.2073 9.973899e-01
3.195012e+02  35.0157 -119.1627 1.071047e-03
3.201206e+02  33.7072 -119.1145 2.514362e-02
3.273891e+02  34.8527 -116.6390 9.980442e-01
3.286365e+02  32.1982 -116.0993 9.797492e-01
3.300592e+02  32.0800 -115.7435 9.913008e-01
3.319491e+02  31.8382 -116.6795 1.284043e-02
3.320378e+02  31.8384 -116.6776 1.849996e-06
3.320880e+02  31.8336 -116.6776 4.701849e-06
3.375791e+02  31.8304 -116.6677 2.183428e-03
3.433982e+02  37.3378 -118.4805 3.492166e-01
3.452133e+02  35.4412 -118.4731 9.961000e-01
3.474582e+02  32.2467 -117.6262 9.988023e-01
3.474812e+02  33.6975 -119.1570 5.679002e-02
3.483372e+02  36.1003 -117.8088 9.959106e-01
3.490659e+02  36.2119 -117.8765 6.279323e-01
3.494358e+02  31.6345 -115.4512 7.734084e-02
3.505073e+02  31.9009 -115.8442 9.926858e-01
3.570987e+02  34.0150 -116.7730 9.943862e-01
3.608502e+02  34.2640 -117.6324 9.928504e-01
3.721468e+02  31.7598 -115.8202 9.957124e-01
3.768248e+02  34.8172 -121.0105 9.964517e-01
3.822937e+02  35.7965 -120.8043 9.932436e-01
3.849087e+02  34.2753 -119.6252 8.896685e-01
3.874615e+02  37.4968 -119.4507 9.856034e-01
3.886556e+02  37.3540 -117.8672 9.961551e-01
3.897946e+02  31.8668 -115.7767 9.877734e-01
3.899910e+02  33.2306 -116.0903 8.709972e-01
3.920724e+02  32.5022 -119.1890 9.770606e-01
3.972368e+02  33.4649 -116.4552 9.964489e-01
3.977501e+02  33.7783 -119.2254 5.961177e-01
3.990051e+02  32.9864 -115.7532 8.999217e-01
4.023405e+02  35.3520 -118.4971 5.973025e-01
4.069430e+02  35.7076 -117.6387 9.803356e-01
4.090229e+02  37.1137 -117.9067 9.806488e-01
4.117992e+02  34.1235 -117.3182 9.921625e-01
4.132126e+02  35.7719 -117.7271 3.090617e-01
4.145723e+02  33.4652 -116.8915 9.919264e-01
4.157445e+02  35.7710 -117.7330 4.517437e-04
4.164602e+02  32.6322 -116.0723 9.965586e-01
4.175876e+02  34.1173 -116.3923 9.970251e-01
4.180393e+02  34.1113 -117.3126 7.466953e-02
4.196992e+02  36.2027 -117.8986 6.420697e-01
4.202220e+02  34.1153 -116.3925 1.274024e-04
4.215627e+02  33.4490 -118.9270 7.838981e-01
4.239711e+02  34.4005 -119.5095 9.869042e-01
4.241275e+02  35.7788 -117.7415 7.497140e-03
4.242565e+02  35.7743 -117.7425 2.073568e-05
4.248381e+02  34.9715 -116.3160 9.694494e-01
4.261778e+02  34.1826 -117.4715 9.860613e-01
4.271919e+02  33.1715 -116.1069 9.679840e-01
4.278209e+02  34.4350 -120.0447 9.896589e-01
4.286407e+02  33.0396 -116.5161 9.737782e-01
4.307196e+02  31.6928 -116.0087 9.826893e-01
4.308011e+02  35.7558 -117.7341 1.452181e-02
4.308682e+02  35.7585 -117.7368 4.934774e-06
4.308688e+02  35.7412 -117.7462 1.544167e-06
4.308732e+02  35.7972 -117.7510 2.856623e-05
4.309308e+02  35.7682 -117.7433 8.743508e-06
4.309310e+02  35.7681 -117.7434 2.623853e-08
4.315105e+02  35.7808 -117.7425 1.432103e-04
4.316130e+02  35.7495 -117.7308 5.994643e-05
4.328954e+02  35.7721 -117.7356 1.592170e-04
4.344521e+02  35.9195 -117.8525 3.112127e-01
4.346659e+02  35.7775 -117.7274 8.256620e-04
4.349067e+02  35.5887 -117.4457 4.859544e-01
4.355316e+02  33.4507 -118.9146 7.970313e-03
4.359802e+02  35.7675 -117.7401 9.282157e-05
4.374158e+02  35.1718 -120.6440 9.604113e-01
4.377722e+02  35.7767 -117.7274 5.195804e-05
4.379241e+02  35.7775 -117.7275 2.096453e-06
4.392974e+02  36.5778 -117.1209 9.056949e-01
4.393660e+02  36.5795 -117.1218 1.788324e-07
4.399549e+02  32.7850 -115.4495 9.964153e-01
4.418918e+02  31.8708 -116.2325 9.983532e-01
4.427557e+02  31.8473 -115.5477 9.868289e-01
4.453705e+02  33.0655 -116.2047 9.655892e-01
4.453755e+02  33.1838 -116.1933 1.088646e-03
4.459767e+02  33.0680 -116.2025 1.340213e-05
4.528392e+02  32.9752 -115.8908 9.583781e-01
4.529790e+02  34.1191 -116.3888 2.294891e-03
4.542455e+02  31.9392 -116.1837 9.747161e-01
4.553934e+02  36.9772 -118.1108 9.761722e-01
4.555474e+02  32.5063 -116.2714 8.442794e-01
4.575865e+02  36.2908 -120.3135 9.991957e-01
4.579157e+02  32.3288 -115.6875 9.728744e-01
4.590520e+02  33.5507 -118.9475 4.779749e-01
4.594678e+02  33.5640 -118.9390 2.811822e-04
4.621358e+02  31.8262 -115.6338 9.769897e-01
4.674599e+02  34.0686 -118.9783 9.954521e-01
4.693707e+02  33.8097 -116.9535 9.984629e-01
4.710732e+02  36.0606 -118.7409 9.429013e-01
4.744552e+02  31.7478 -116.0022 9.894728e-01
4.780124e+02  35.7636 -117.7295 2.961829e-03
4.791760e+02  35.7664 -117.7304 6.793887e-05
4.812630e+02  33.9791 -116.5677 9.903647e-01
4.816546e+02  35.7622 -117.7303 5.878500e-05
4.836484e+02  33.5504 -118.9474 1.487289e-04
4.842803e+02  34.9117 -120.3937 9.915818e-01
4.856039e+02  35.7644 -117.7302 4.395266e-05
4.905891e+02  31.8197 -115.9080 9.819682e-01
4.919351e+02  35.5963 -120.8455 9.986300e-01
4.960576e+02  35.7551 -117.7241 2.071339e-03
4.988369e+02  35.8058 -117.7487 3.845792e-02
5.073578e+02  35.7640 -117.7281 2.183840e-04
5.095316e+02  31.5047 -115.7190 9.926575e-01
5.095726e+02  33.5608 -118.2108 9.897173e-01
5.096081e+02  33.5614 -118.2100 5.655706e-07
5.125437e+02  31.5708 -115.7637 4.594605e-01
5.156542e+02  35.7273 -118.4067 9.930296e-01
5.156552e+02  35.7363 -118.3862 9.615893e-06
5.156552e+02  35.7342 -118.4046 5.933831e-07
5.160814e+02  35.7273 -118.4069 5.041284e-06
5.177170e+02  33.6775 -116.7690 9.501655e-01
5.178821e+02  33.2502 -115.6633 9.569808e-01
5.194993e+02  37.4305 -118.2218 9.947378e-01
5.196957e+02  37.4550 -118.2442 2.304448e-03
5.198565e+02  37.4692 -118.2858 1.721843e-03
5.238372e+02  35.7542 -117.7238 4.938571e-04
5.240815e+02  34.8432 -119.0403 9.841312e-01
5.241439e+02  33.9550 -116.8778 9.951727e-01
5.253375e+02  32.5831 -115.6384 9.956026e-01
5.299954e+02  36.6118 -120.3810 9.971340e-01
5.304997e+02  32.5418 -118.8955 9.634098e-01
5.309926e+02  33.5547 -116.6677 2.666155e-01
5.309973e+02  33.5555 -116.6666 2.469157e-07
5.310021e+02  33.5520 -116.6650 3.993005e-07
5.310027e+02  33.5495 -116.6629 1.395766e-07
5.310103e+02  33.5539 -116.6631 2.446757e-07
5.311362e+02  33.9231 -117.0357 4.855293e-01
5.314724e+02  33.5494 -116.6623 7.024409e-06
5.319424e+02  33.4698 -116.5883 1.338141e-01
5.344288e+02  36.5877 -121.1668 9.987883e-01
5.371803e+02  34.8905 -120.3870 1.358489e-01
5.394222e+02  37.6317 -118.8093 9.842529e-01
5.395193e+02  35.8870 -120.8913 9.335132e-01
5.401656e+02  35.9935 -120.5092 9.481269e-01
5.419784e+02  33.4698 -116.5655 3.275039e-01
5.422222e+02  35.9813 -120.4810 1.778612e-02
5.424733e+02  32.9650 -116.4319 9.739264e-01
5.426771e+02  33.4823 -116.4547 7.945758e-01
5.433144e+02  31.2730 -115.4557 9.946736e-01
5.455749e+02  36.1634 -118.2819 9.884290e-01
5.495306e+02  35.7656 -117.7327 7.483838e-04
5.523643e+02  34.1519 -116.7027 9.901652e-01
5.570461e+02  34.1133 -116.3972 1.277717e-02
5.663947e+02  35.3823 -119.4352 9.887284e-01
5.718942e+02  32.5293 -115.2550 9.991401e-01
5.740854e+02  31.7337 -115.9882 9.162988e-01
5.742432e+02  33.9582 -118.7049 9.704921e-01
5.760403e+02  35.7509 -117.7278 2.629792e-03
5.762794e+02  35.3705 -116.3752 9.777838e-01
5.786261e+02  37.4322 -118.7668 9.931560e-01
5.791848e+02  37.4720 -118.8083 3.922978e-01
5.796931e+02  33.2638 -116.4166 9.810354e-01
5.801554e+02  32.0392 -116.1727 9.898372e-01
5.811683e+02  33.2626 -116.4233 3.630539e-04
5.846975e+02  37.4055 -118.7712 2.748995e-01
5.867755e+02  32.9159 -115.5294 9.896869e-01
5.867757e+02  32.9170 -115.5273 3.753800e-07
5.884809e+02  33.2659 -116.4181 4.572458e-04
5.902024e+02  33.3509 -116.3394 9.252860e-01
5.902179e+02  34.9952 -118.5098 9.475428e-01
5.917904e+02  37.4983 -118.8963 9.398825e-01
5.972450e+02  31.7055 -115.9455 9.585714e-01
5.974310e+02  33.2633 -116.4148 5.812713e-04
6.029361e+02  33.2617 -115.9773 9.138225e-01
6.031845e+02  33.9336 -117.8119 9.974230e-01
6.048882e+02  31.5893 -115.4973 9.463182e-01
6.048882e+02  31.4492 -115.5117 6.686603e-03
6.052101e+02  37.3452 -118.4572 8.912124e-01
6.068327e+02  33.6432 -116.7555 9.149446e-01
6.071327e+02  36.6153 -121.6407 9.866622e-01
6.079564e+02  37.4630 -118.3388 8.599326e-01
6.086543e+02  34.8402 -120.4035 8.300241e-01
6.102171e+02  37.4613 -118.7637 7.941917e-01
6.122232e+02  32.9324 -115.8230 9.645667e-01
6.131083e+02  37.4821 -118.8768 5.866072e-01
6.136334e+02  32.9361 -115.8244 1.162801e-04
6.157549e+02  37.4702 -118.8201 2.316972e-01
6.169856e+02  37.4751 -118.8187 1.637751e-03
6.181365e+02  31.7260 -116.0280 9.518260e-01
6.201844e+02  37.4743 -118.8033 2.700975e-02
6.203469e+02  37.4958 -118.8723 7.203667e-02
6.203781e+02  31.7297 -116.6590 9.553038e-01
6.238055e+02  37.4350 -118.7669 1.682025e-02
6.244568e+02  33.9416 -118.3186 9.985593e-01
6.269232e+02  37.3660 -118.2942 9.126061e-01
6.274003e+02  32.7960 -120.0282 9.587940e-01
6.277316e+02  35.8435 -119.5730 9.847599e-01
6.287619e+02  34.4318 -119.7765 9.934152e-01
6.301445e+02  37.4482 -118.7985 3.201344e-01
6.301470e+02  37.4337 -118.7689 9.985536e-05
6.301675e+02  37.4739 -118.8352 1.807173e-03
6.304133e+02  37.4313 -118.7682 5.835195e-05
6.304316e+02  37.4338 -118.7668 3.029980e-06
6.308631e+02  34.8717 -120.3867 2.230272e-01
6.308690e+02  34.5988 -120.6616 4.245004e-02
6.308693e+02  34.7030 -120.5690 1.059599e-03
6.309683e+02  36.7180 -116.0870 9.944649e-01
6.310565e+02  34.8808 -120.4352 2.450228e-03
6.311138e+02  34.8512 -120.3625 1.100540e-03
6.313074e+02  37.4693 -118.8374 1.387018e-03
6.328598e+02  33.3252 -118.2937 9.679855e-01
6.329790e+02  36.3955 -117.8636 9.965311e-01
6.332227e+02  34.8752 -120.3577 5.437188e-03
6.348677e+02  37.4312 -118.7682 2.071316e-04
6.349970e+02  34.9968 -120.5205 3.637899e-01
6.349970e+02  34.9275 -120.3282 5.691398e-03
6.350291e+02  37.4442 -118.7797 4.398750e-03
6.350642e+02  37.4458 -118.7618 1.856431e-04
6.351321e+02  37.4940 -118.7973 1.546140e-02
6.351333e+02  37.4445 -118.7618 6.230691e-06
6.351475e+02  37.4390 -118.7657 2.097683e-05
6.351510e+02  37.4378 -118.7664 4.743084e-07
6.351560e+02  37.4647 -118.6363 7.565116e-03
6.354416e+02  37.4467 -118.7616 1.895544e-05
6.354471e+02  35.7423 -117.7539 8.654894e-03
6.367634e+02  35.7458 -117.7528 7.600442e-05
6.367646e+02  35.7476 -117.7517 4.545078e-08
6.368175e+02  35.7433 -117.7506 5.672556e-07
6.371358e+02  32.1720 -114.9635 9.992547e-01
6.373401e+02  35.7427 -117.7516 2.753549e-06
6.379432e+02  35.7492 -117.7560 1.549672e-05
6.383898e+02  35.7335 -117.7530 8.482948e-05
6.385136e+02  35.7328 -117.7534 8.035619e-07
6.386035e+02  35.7380 -117.7543 5.525666e-06
6.386063e+02  35.6983 -117.7366 4.412347e-06
6.386092e+02  35.7328 -117.7363 7.560973e-07
6.386166e+02  35.7223 -117.7603 8.157828e-07
6.387185e+02  35.7473 -117.7575 2.345625e-06
6.387324e+02  35.7485 -117.7584 1.230467e-07
6.388343e+02  35.7453 -117.7557 9.174305e-07
6.388652e+02  35.7395 -117.7351 1.504966e-05
6.388653e+02  35.7655 -117.7847 2.947878e-05
6.388794e+02  35.7247 -117.7579 3.670054e-06
6.388849e+02  35.7251 -117.7411 3.487655e-06
6.389239e+02  35.7263 -117.7516 1.748729e-06
6.389246e+02  35.7252 -117.7623 1.499801e-07
6.391692e+02  35.7409 -117.7569 3.571498e-06
6.393331e+02  35.7201 -117.7482 9.606607e-06
6.394946e+02  37.7532 -118.8193 2.098725e-01
6.395847e+02  35.8103 -117.7389 5.427350e-03
6.396676e+02  35.7439 -117.7551 3.277468e-06
6.401773e+02  37.4202 -118.7730 1.229433e-02
6.404311e+02  32.0384 -116.3138 9.980883e-01
6.417802e+02  35.7452 -117.7587 1.127158e-05
6.418794e+02  35.7365 -117.7350 3.924374e-05
6.422577e+02  37.4246 -118.7706 1.553519e-03
6.432666e+02  37.4229 -118.7737 2.407519e-04
6.434432e+02  35.4247 -118.2618 8.927965e-01
6.434969e+02  35.7794 -117.5884 1.714150e-01
6.439175e+02  35.7804 -117.5892 9.930485e-06
6.446598e+02  35.7160 -117.7397 4.436215e-04
6.447463e+02  35.7321 -117.7287 1.854422e-04
6.454432e+02  31.7618 -116.6640 3.412342e-01
6.472069e+02  37.4389 -118.7601 2.783382e-03
6.472163e+02  37.4400 -118.7592 9.495095e-07
6.478084e+02  37.3732 -118.5807 7.716092e-01
6.486074e+02  33.3259 -116.3183 9.485549e-01
6.490566e+02  36.2220 -120.9623 9.923552e-01
6.493490e+02  35.8103 -117.7388 2.046096e-04
6.493492e+02  35.8087 -117.7376 9.274264e-08
6.498754e+02  34.3998 -117.7211 9.670920e-01
6.516746e+02  37.3923 -118.7475 1.546819e-01
6.516747e+02  37.4160 -118.8083 6.740035e-04
6.516862e+02  37.4354 -118.7644 4.496990e-04
6.524148e+02  34.2077 -118.6423 9.784245e-01
6.535359e+02  37.4708 -118.7912 9.482900e-02
6.535448e+02  37.4711 -118.8345 1.748939e-03
6.535787e+02  37.4719 -118.8345 3.068680e-06
6.541668e+02  35.7252 -117.7449 2.209670e-04
6.550829e+02  35.7536 -117.7845 1.476477e-03
6.554765e+02  31.3438 -115.2740 5.593565e-01
6.560345e+02  35.5358 -119.1390 9.490686e-01
6.585995e+02  31.4698 -114.6792 9.861060e-01
6.586370e+02  31.3127 -114.4080 2.630929e-01
6.590410e+02  36.5277 -121.3305 9.899608e-01
6.618079e+02  34.0952 -119.2327 9.740545e-01
6.628594e+02  36.4510 -120.5013 9.621147e-01
6.629347e+02  36.5562 -120.4148 9.326647e-02
6.629406e+02  36.3473 -120.4732 9.606882e-04
6.629439e+02  36.3301 -120.4343 3.193972e-04
6.629668e+02  36.6207 -120.3870 3.284078e-05
6.629694e+02  36.3308 -120.4359 1.343758e-06
6.629806e+02  36.3307 -120.4455 4.618469e-06
6.629829e+02  36.3218 -120.4301 8.738208e-06
6.635585e+02  36.5413 -120.5470 6.597207e-03
6.636588e+02  36.3192 -120.4259 1.568347e-04
6.638629e+02  36.3175 -120.4625 2.366941e-03
6.642261e+02  37.4925 -118.7353 4.556502e-01
6.648956e+02  36.3306 -120.4345 3.974881e-05
6.660362e+02  36.3304 -120.4363 3.631101e-05
6.663891e+02  35.7189 -117.7422 5.492316e-04
6.667047e+02  33.2318 -116.0877 1.484796e-01
6.676133e+02  35.7305 -117.7568 2.200086e-04
6.725826e+02  34.4958 -120.9853 9.780731e-01
6.784732e+02  34.0568 -116.6728 9.943217e-01
6.799716e+02  35.6810 -119.6495 9.231802e-01
6.809147e+02  35.3192 -120.5490 9.155572e-01
6.897242e+02  32.8866 -115.9488 9.537382e-01
6.899455e+02  31.7200 -115.9820 8.764526e-01
6.910460e+02  37.4351 -118.7668 1.551128e-03
6.922893e+02  34.9772 -120.7410 9.357780e-01
6.965822e+02  37.4303 -118.7691 2.080203e-03
6.966134e+02  37.4339 -118.7672 1.774959e-05
7.009475e+02  34.2989 -119.5758 9.803573e-01
7.017687e+02  36.3905 -118.0016 9.780137e-01
7.054053e+02  36.4580 -114.2443 9.962658e-01
7.080263e+02  31.4827 -115.9123 9.789725e-01
7.092564e+02  36.1248 -117.6299 9.795198e-01
7.116673e+02  31.2787 -115.5287 9.783414e-01
7.116740e+02  31.4995 -115.4473 5.463237e-02
7.118777e+02  31.4480 -115.4335 3.196593e-02
7.118809e+02  31.3743 -115.5075 7.850470e-03
7.120519e+02  31.4532 -115.5348 4.799034e-02
7.127188e+02  31.5078 -115.4598 4.127868e-03
7.127205e+02  31.3395 -115.4538 9.553647e-03
7.132452e+02  31.3482 -115.4725 7.312784e-03
7.136502e+02  31.3567 -115.4403 6.971987e-03
7.160711e+02  31.5268 -115.4345 3.038685e-02
7.166523e+02  31.4365 -115.4417 2.759450e-02
7.171030e+02  35.0783 -116.8156 9.972056e-01
7.171884e+02  37.1950 -115.8455 9.842229e-01
7.174020e+02  35.8369 -120.4008 9.943696e-01
7.177353e+02  36.9222 -115.2288 8.751292e-01
7.204034e+02  37.3385 -118.5273 9.221726e-01
7.204267e+02  35.9572 -118.5938 7.030869e-01
7.205326e+02  33.4663 -116.5664 1.267726e-01
7.206164e+02  35.7405 -117.7507 4.541076e-04
7.208145e+02  31.7332 -115.9970 5.705164e-01
7.210715e+02  31.4792 -115.4322 6.400951e-02
7.217640e+02  35.7407 -117.7524 1.239497e-05
7.240798e+02  35.8078 -117.7379 1.364604e-03
7.242464e+02  31.3803 -115.4623 1.413922e-01
7.263058e+02  35.8089 -117.7451 8.064079e-04
7.281670e+02  33.9539 -118.8191 9.840767e-01
7.293801e+02  35.8070 -117.7367 1.416885e-04
7.298265e+02  35.8076 -117.7442 3.699759e-05
7.298306e+02  35.8043 -117.7454 3.612076e-07
7.316891e+02  36.5030 -116.5743 9.270986e-01
7.319236e+02  33.7685 -115.9423 9.978104e-01
7.327359e+02  36.5050 -116.5512 6.224921e-04
7.331271e+02  35.8047 -117.7485 1.092014e-04
7.337906e+02  33.7662 -115.9428 1.621733e-04
