9.301953e+01  46.5370   10.3040 9.994208e-01
9.456824e+01  37.7250   14.9540 7.686928e-01
9.512842e+01  44.2600   11.9770 9.334445e-01
9.587978e+01  39.7990   15.2240 9.998651e-01
9.591101e+01  39.8020   15.1690 4.046696e-04
9.673656e+01  46.6800   10.2850 8.150078e-01
9.821993e+01  38.5360   14.6220 9.999507e-01
9.876766e+01  41.9440   13.0850 2.687843e-02
1.007762e+02  41.8110   19.8600 9.977059e-01
1.042876e+02  38.6090   10.8490 9.966527e-01
1.068536e+02  46.0940   15.7630 9.998612e-01
1.069837e+02  40.0280   16.0040 9.997406e-01
1.088799e+02  41.9270   13.0030 5.153297e-01
1.090816e+02  44.8000   17.4860 9.838098e-01
1.095160e+02  44.2040   11.8860 9.808664e-01
1.095896e+02  41.7950   15.3120 9.307163e-01
1.096252e+02  44.2040   11.9240 2.279965e-03
1.096598e+02  44.1760   11.9540 2.024718e-03
1.097904e+02  44.2390   11.9720 2.137881e-02
1.098170e+02  44.2570   11.9190 2.262112e-03
1.098381e+02  44.2530   11.9210 1.021504e-05
1.099817e+02  44.1950   11.9140 7.827003e-04
1.103092e+02  44.1440   11.8640 3.346386e-02
1.112480e+02  44.1230   11.8290 1.869187e-02
1.121415e+02  44.2400   11.9370 8.211894e-03
1.122246e+02  44.2710   11.9470 2.729917e-03
1.130895e+02  41.8670   15.3000 2.589941e-01
1.138923e+02  44.2920   11.9090 3.825611e-02
1.138949e+02  44.2780   11.9370 6.701929e-05
1.139100e+02  44.2810   11.8420 6.886203e-04
1.141932e+02  44.2830   11.9480 2.592094e-04
1.159597e+02  44.0870   12.0790 7.754253e-01
1.165616e+02  40.8830   10.2690 9.998020e-01
1.165679e+02  40.9690   10.2940 2.739878e-05
1.168308e+02  44.2810   11.9870 4.502757e-02
1.170526e+02  40.7040    9.8240 7.094451e-02
1.170818e+02  44.2800   11.9530 8.916566e-04
1.171017e+02  44.2830   11.9650 1.663658e-05
1.171260e+02  44.2810   11.9940 7.869161e-05
1.173964e+02  40.4390   10.3250 1.432506e-01
1.179196e+02  40.7730   10.4290 2.390891e-02
1.186360e+02  44.2860   12.0010 1.030120e-03
1.211033e+02  44.3190   11.9700 2.143587e-02
1.213197e+02  44.2840   11.9960 5.618143e-04
1.215562e+02  36.5720   11.4470 9.997203e-01
1.215588e+02  36.5360   11.1440 6.103240e-03
1.217543e+02  44.3050   11.9800 5.282745e-04
1.220856e+02  44.2830   12.0050 3.849046e-04
1.221597e+02  44.1910   11.8890 2.354778e-02
1.223672e+02  44.2860   11.9720 8.956831e-04
1.255589e+02  44.2650   12.0000 5.208867e-03
1.255849e+02  44.1970   11.9200 6.610459e-03
1.255879e+02  44.2590   11.9380 1.084738e-03
1.258625e+02  44.0140   13.1930 9.818560e-01
1.267867e+02  46.3190   12.4270 9.989136e-01
1.269216e+02  44.2860   11.9040 6.443247e-03
1.269390e+02  44.2240   11.9760 1.655253e-03
1.270306e+02  44.2490   11.9740 5.747685e-04
1.270311e+02  44.1720   11.8590 6.135516e-03
1.270335e+02  44.1770   11.9530 5.613306e-04
1.270606e+02  44.2600   11.9290 2.917614e-04
1.270641e+02  44.2670   11.9300 3.422767e-06
1.270908e+02  44.2590   11.9460 2.633643e-05
1.271288e+02  44.2790   11.9600 1.003891e-04
1.272095e+02  44.2760   11.9580 1.730602e-05
1.272159e+02  44.2340   11.9990 2.075655e-04
1.273028e+02  44.2730   11.9250 5.377196e-05
1.273730e+02  44.1840   11.9260 1.648148e-03
1.275345e+02  44.2340   11.9630 5.122693e-04
1.279380e+02  44.2030   11.8990 3.285242e-03
1.280101e+02  44.2690   11.9800 5.280963e-04
1.283462e+02  44.2060   11.9340 2.288190e-03
1.285208e+02  44.2700   11.9500 2.658109e-04
1.285281e+02  44.2580   11.9710 1.078329e-05
1.285295e+02  44.2010   11.9230 1.687053e-04
1.285531e+02  44.2800   11.9950 1.010656e-04
1.286035e+02  44.2680   11.9770 3.604583e-05
1.286296e+02  44.1640   11.9250 1.839016e-03
1.287173e+02  44.2440   11.9380 2.652519e-04
1.288170e+02  44.2090   11.9330 1.679283e-04
1.288249e+02  44.2370   11.9720 2.042109e-04
1.291239e+02  44.2230   11.9970 9.125990e-04
1.291731e+02  44.1660   11.9680 2.319392e-03
1.296230e+02  42.2410   12.7480 9.930747e-01
1.297440e+02  44.2200   12.0030 2.394536e-04
1.301570e+02  44.2570   11.9790 3.948042e-04
1.302460e+02  44.2690   12.0120 6.123535e-04
1.307029e+02  44.2480   11.9420 6.263646e-04
1.309189e+02  44.2490   11.9920 3.727647e-04
1.309612e+02  44.2660   11.9640 1.250505e-04
1.309760e+02  44.1810   11.9600 1.193269e-03
1.309828e+02  44.1930   11.9390 9.391284e-05
1.310355e+02  44.1780   11.9560 2.097805e-05
1.311953e+02  44.2650   11.9920 2.504770e-04
1.312011e+02  44.1770   11.9220 6.862433e-04
1.314568e+02  44.2950   11.8540 5.030597e-03
1.314981e+02  44.2930   11.9680 6.148017e-04
1.317757e+02  44.1640   11.9510 8.565010e-04
1.319853e+02  42.5170   12.6560 9.910639e-01
1.321563e+02  40.8580   15.3080 9.976791e-01
1.323871e+02  44.1920   11.9020 2.344918e-03
1.324768e+02  44.2760   11.9050 1.140432e-03
1.325529e+02  47.3810   12.8850 9.611386e-01
1.327788e+02  42.1390   13.9720 9.962181e-01
1.332496e+02  44.2270   12.0420 8.805392e-03
1.338307e+02  44.2580   11.9550 6.256034e-04
1.339594e+02  44.2750   11.9330 4.249976e-04
1.381152e+02  40.8590   15.3210 7.886993e-03
1.393305e+02  40.8470   15.3170 6.487125e-04
1.393923e+02  40.8530   15.3070 1.803179e-05
1.416075e+02  42.2850    7.0340 9.985661e-01
1.417791e+02  41.9640   13.0420 1.141489e-01
1.426586e+02  41.9850   13.0370 5.903396e-03
1.454109e+02  40.8180   15.3680 1.374505e-01
1.464254e+02  41.9640   13.0310 4.587775e-03
1.471152e+02  43.7180   13.3540 9.893014e-01
1.483953e+02  41.9700   13.0110 1.047599e-02
1.484739e+02  46.4640   10.4150 9.675086e-01
1.496011e+02  38.1430   15.1410 9.999679e-01
1.499596e+02  41.9920   13.0020 6.274521e-03
1.513237e+02  44.8880    7.1750 9.992203e-01
1.535862e+02  44.1810   11.9720 1.807057e-02
1.541577e+02  42.4680   13.1970 9.993063e-01
1.546349e+02  47.4020   10.0610 9.976231e-01
1.596926e+02  42.5900   13.2720 9.947288e-01
1.598629e+02  46.4620   13.6160 9.994795e-01
1.602126e+02  46.6660   10.3010 1.893424e-02
1.611142e+02  44.5640    7.3770 9.991448e-01
1.612438e+02  46.9710   10.2140 7.851519e-01
1.629132e+02  44.0750   19.4650 9.998854e-01
1.629552e+02  43.1510   12.7630 9.983305e-01
1.631459e+02  44.2230   12.4170 9.351864e-01
1.655134e+02  37.8090   14.3280 9.999208e-01
1.657658e+02  42.9360   13.6640 9.984443e-01
1.671076e+02  45.9070   16.0150 9.904959e-01
1.671482e+02  42.6770   17.0720 9.982627e-01
1.674982e+02  45.9800   10.9580 9.991326e-01
1.676877e+02  42.8730   12.9900 9.848359e-01
1.690151e+02  44.2530   11.9430 6.150651e-03
1.693209e+02  44.8080   10.7030 6.371509e-01
1.694488e+02  43.8180   10.2750 7.222566e-01
1.721577e+02  42.0080   13.1210 6.434169e-01
1.735115e+02  43.3630   12.4030 7.645572e-01
1.736271e+02  42.9760   12.8880 4.653456e-01
1.753245e+02  41.9660   12.9980 3.220143e-02
1.753930e+02  37.4810   19.5020 9.999022e-01
1.764024e+02  44.1900   11.3990 9.905976e-01
1.768506e+02  43.8860   13.1470 8.658581e-01
1.778120e+02  44.5530    6.9220 9.991954e-01
1.780941e+02  43.8930   13.1580 1.678533e-04
1.781722e+02  40.9180   10.3000 1.367735e-02
1.783143e+02  41.9830   13.0360 1.364792e-02
1.789792e+02  43.6480   13.3390 7.366237e-01
1.790476e+02  41.3990   19.7130 9.994238e-01
1.798320e+02  41.9790   13.0320 3.973558e-04
1.826351e+02  44.1060   13.2200 4.836309e-01
1.829342e+02  42.7640   11.9870 9.685881e-01
1.832295e+02  44.2700   11.9870 9.198672e-03
1.835671e+02  46.9970   11.2680 9.983555e-01
1.907106e+02  41.5510   14.8550 9.997290e-01
1.911172e+02  47.0960    7.2950 9.996605e-01
1.921180e+02  47.7890   16.5410 9.992431e-01
1.924428e+02  38.4370   14.6630 9.918703e-01
1.966833e+02  44.2480   11.9290 1.507971e-02
1.983822e+02  41.9890   13.0020 1.747320e-02
2.009513e+02  40.0150   15.9950 2.098437e-01
2.011648e+02  41.7180   12.8260 9.573761e-01
2.015181e+02  44.1520   10.7670 9.990954e-01
2.066688e+02  43.3930   12.5290 9.526000e-01
2.084872e+02  43.3650   12.5440 1.233310e-01
2.103016e+02  45.9190    9.9360 9.991097e-01
2.106997e+02  41.2210   15.3440 9.969339e-01
2.131073e+02  43.9280   12.3170 9.777554e-01
2.137882e+02  44.1440   10.8410 8.105228e-01
2.151905e+02  41.7000   12.7600 4.614026e-01
2.154079e+02  39.4830   16.2490 9.999221e-01
2.177592e+02  43.3190   17.7550 9.998639e-01
2.199053e+02  47.0750   11.2460 7.697699e-01
2.208967e+02  42.9900   12.8210 9.374546e-01
2.223041e+02  43.2490   12.7750 6.488146e-01
2.231901e+02  43.2450   12.7840 1.045462e-04
2.231978e+02  43.2960   13.0670 2.793862e-02
2.241634e+02  42.8960   11.7310 1.542329e-01
2.280509e+02  44.7570   10.6410 3.597922e-01
2.282478e+02  46.0700   13.7400 9.933752e-01
2.283944e+02  43.3350   12.5600 5.448375e-01
2.291289e+02  44.7650   10.6290 4.628270e-04
2.293015e+02  46.8600    8.5110 9.984339e-01
2.304738e+02  37.1680   15.9380 9.999674e-01
2.313594e+02  45.7700    7.0130 9.997490e-01
2.321979e+02  38.6430   13.4930 9.999824e-01
2.332257e+02  44.8130    8.0630 9.990278e-01
2.333499e+02  44.6850   10.4950 7.689639e-01
2.333692e+02  44.8060    8.4200 5.558168e-01
2.337184e+02  44.9080    8.3880 6.144639e-02
2.338770e+02  44.8380    8.0620 7.227374e-04
2.339084e+02  44.8260    8.2520 1.537164e-03
2.340367e+02  44.8650    8.3600 7.274070e-05
2.341142e+02  43.6660    6.3380 9.013891e-01
2.350678e+02  43.8710   16.7710 9.996855e-01
2.359214e+02  37.5950   16.2530 9.972767e-01
2.359458e+02  43.8990   13.1660 8.898126e-03
2.363061e+02  41.8920   15.3840 9.327582e-01
2.371496e+02  37.6590   19.4380 9.690717e-01
2.384715e+02  44.5030   10.3480 9.944211e-01
2.404716e+02  40.6950   15.8000 9.935066e-01
2.408337e+02  44.4480   17.4280 9.977647e-01
2.425731e+02  42.0140   15.6120 9.969643e-01
2.430292e+02  42.6410   13.7220 9.979476e-01
2.431619e+02  41.9970   15.6390 3.802986e-03
2.446398e+02  41.7670   19.3770 9.994295e-01
2.454892e+02  44.8340    8.3330 1.853752e-02
2.454944e+02  44.8230    8.2150 7.377016e-04
2.467987e+02  40.7140   10.3070 7.979643e-01
2.519085e+02  44.8030    8.3680 2.272084e-02
2.520849e+02  46.2430   10.3520 9.966852e-01
2.522169e+02  41.2920   16.1800 9.977965e-01
2.522567e+02  43.9760   15.8400 9.980953e-01
2.531712e+02  44.4620    9.6370 9.933596e-01
2.547364e+02  41.6090   15.8680 9.956263e-01
2.547720e+02  43.6470   16.2760 9.942721e-01
2.554525e+02  44.6220   10.8720 9.776650e-01
2.560962e+02  36.5120   11.1510 9.807945e-02
2.574666e+02  38.5950   14.1810 9.999385e-01
2.580061e+02  43.7500   12.4530 9.438057e-01
2.583395e+02  44.0120   11.4000 9.939276e-01
2.607799e+02  44.6830   16.1170 9.984113e-01
2.638101e+02  41.3750    7.6880 9.984066e-01
2.647440e+02  37.7220   15.2020 9.743625e-01
2.678722e+02  44.5410   11.0660 8.821565e-01
2.685347e+02  43.3460   12.3820 1.088939e-01
2.694235e+02  41.9540   15.3700 9.305823e-01
2.708946e+02  46.4140   15.3970 9.990594e-01
2.735692e+02  44.4320   10.3300 8.256068e-01
2.760504e+02  44.3260   10.6630 9.952290e-01
2.775227e+02  42.0880   14.7030 9.948781e-01
2.776907e+02  44.8280    8.3300 2.132628e-03
2.785945e+02  41.6290   15.8790 1.165525e-01
2.797580e+02  40.1830   19.1690 9.999444e-01
2.798762e+02  42.8970   11.7480 1.814811e-02
2.816562e+02  43.5810   16.2720 7.113231e-01
2.817128e+02  41.1490   14.9880 9.987476e-01
2.817821e+02  43.4510   17.8800 9.883530e-01
2.817948e+02  43.4890   17.8210 8.301799e-04
2.818454e+02  43.4770   17.9570 3.420352e-03
2.819061e+02  43.4680   18.0590 4.213651e-03
2.819436e+02  46.5220   10.3630 8.832146e-01
2.829644e+02  43.4960   18.0020 5.094572e-03
2.872882e+02  43.8870   13.1640 8.723478e-03
2.874819e+02  44.1340   18.8130 9.891070e-01
2.884326e+02  46.1420   13.5770 9.865063e-01
2.936161e+02  41.6340   19.4170 9.874235e-01
2.959440e+02  41.1430   14.9640 5.075339e-02
2.968912e+02  47.3630   12.0870 9.993202e-01
2.973280e+02  43.0310   13.2810 9.996672e-01
2.973292e+02  43.0170   13.1450 2.029730e-03
2.979543e+02  41.7460   13.7120 9.996053e-01
2.981446e+02  41.7460   13.7030 8.606016e-05
2.983625e+02  41.7700   13.7000 9.274449e-04
2.994560e+02  44.4940   10.5180 9.150561e-01
3.006092e+02  44.8290    8.3640 2.051121e-02
3.022111e+02  41.8100   19.5630 9.725705e-01
3.024918e+02  45.9810   15.1010 9.993546e-01
3.096738e+02  44.8410   15.6240 9.990877e-01
3.097267e+02  37.6500   15.0130 9.974550e-01
3.097783e+02  37.6500   15.0110 3.666966e-05
3.109106e+02  41.7600   13.5070 9.379847e-01
3.113134e+02  38.6320   13.9740 9.979002e-01
3.113912e+02  38.6490   14.0270 3.778195e-03
3.126193e+02  44.3580   18.1060 9.975159e-01
3.153699e+02  42.3790   12.8040 9.963668e-01
3.159316e+02  46.0260   14.5420 9.989477e-01
3.168560e+02  37.6970   14.9920 4.354504e-01
3.169836e+02  48.4740    7.2720 9.996873e-01
3.177280e+02  41.9530   13.0110 2.221675e-01
3.188234e+02  41.8800   13.7800 8.820869e-01
3.198138e+02  44.9370   11.8840 9.919237e-01
3.198982e+02  42.4480   13.2470 9.956817e-01
3.240202e+02  43.7060   17.2410 9.988148e-01
3.243653e+02  35.9770   13.5480 9.999071e-01
3.248423e+02  37.8170   14.9890 9.826732e-01
3.249874e+02  37.8110   14.9650 4.769676e-03
3.273066e+02  39.3610   16.4400 9.990271e-01
3.332872e+02  44.5690   10.8030 8.642847e-01
3.376668e+02  39.1740   15.5600 9.992820e-01
3.395494e+02  38.6050   13.9610 2.262083e-01
3.401597e+02  44.5990   12.0400 9.590967e-01
3.402599e+02  37.5480   14.9450 9.189081e-01
3.455495e+02  44.1000   10.4900 9.948144e-01
3.464484e+02  42.9740   15.8560 9.996401e-01
3.469196e+02  41.8480   19.4020 9.729716e-01
3.498612e+02  44.2850   10.2290 9.907094e-01
3.503133e+02  42.5280   12.6240 8.490183e-01
3.504150e+02  42.5480   12.5760 6.260374e-04
3.535978e+02  44.0330    7.1950 9.997348e-01
3.542398e+02  43.9030    7.2560 6.073618e-02
3.616638e+02  43.6780   12.2450 9.951799e-01
3.627305e+02  39.5630   16.9170 9.991816e-01
3.668003e+02  43.1830   18.1670 9.988437e-01
3.689407e+02  43.6380   11.2600 9.997546e-01
3.736064e+02  37.7830   14.9270 9.506605e-01
3.741194e+02  37.6740   15.1280 9.783335e-01
3.787030e+02  38.2240   12.4470 9.993799e-01
3.824235e+02  40.5170   15.9240 9.985250e-01
3.886297e+02  38.6400   13.9890 1.247798e-01
3.887052e+02  37.1330   15.3300 9.980716e-01
3.890055e+02  38.6430   13.9560 1.583684e-03
3.900954e+02  45.8740    7.0870 9.823389e-01
3.913476e+02  37.7320   14.9860 9.292794e-01
3.918716e+02  39.5100   16.7880 9.883424e-01
3.951420e+02  46.8340    9.5380 9.991447e-01
3.979151e+02  44.5000    9.9540 9.992013e-01
4.002014e+02  42.1570   13.7410 9.970855e-01
4.029366e+02  44.0500    8.6160 9.988873e-01
4.046036e+02  41.6380   14.2180 9.995830e-01
4.046898e+02  43.1460   18.0250 9.866815e-01
4.170668e+02  40.4330   15.7750 9.252292e-01
4.182425e+02  44.1110   12.2260 9.728496e-01
4.182427e+02  44.9180    8.2110 8.023921e-01
4.191343e+02  44.1320   12.2220 3.242668e-03
4.199304e+02  46.0050    7.4380 9.948371e-01
4.203899e+02  43.8570   17.0210 9.935871e-01
4.210574e+02  45.9020    7.4810 1.350214e-01
4.217741e+02  43.6030    7.5460 9.953753e-01
4.236546e+02  41.6470   14.2220 2.274288e-02
4.284144e+02  38.3210   12.2140 9.850087e-01
4.315260e+02  44.4500   10.4600 9.625525e-01
4.373222e+02  38.1720   16.1390 9.994879e-01
4.402366e+02  47.0320   10.1590 8.935300e-01
4.402703e+02  45.9890   16.0380 8.574704e-01
4.410208e+02  47.2250    8.5330 9.976479e-01
4.432196e+02  43.1820   10.8720 9.998364e-01
4.448381e+02  43.1600   11.4090 9.892355e-01
4.448750e+02  41.7320   12.8160 2.550676e-01
4.470349e+02  42.2540   12.6810 9.704539e-01
4.474508e+02  41.8470   15.3290 7.985319e-01
4.492640e+02  40.1840   15.5790 9.974544e-01
4.501028e+02  41.5940   14.2410 7.530578e-01
4.502349e+02  41.6090   14.2590 4.380932e-04
4.503182e+02  41.8390   15.4170 6.351513e-01
4.573714e+02  43.9590   10.4950 9.905460e-01
4.610992e+02  45.9840    9.1760 9.991749e-01
4.681080e+02  45.0620    6.8520 9.996535e-01
4.713694e+02  43.2520   12.8130 3.619905e-01
4.725577e+02  38.5210   11.8440 9.736325e-01
4.737331e+02  37.7270   15.0090 8.278655e-01
4.746112e+02  43.9640   16.3690 9.994226e-01
4.752050e+02  43.1180   17.2770 9.988529e-01
4.767303e+02  40.9950   10.5400 9.334232e-01
4.775810e+02  37.7020   15.0200 3.554558e-01
4.808147e+02  37.7180   15.0940 7.645783e-01
4.810238e+02  35.0090   13.7870 9.996313e-01
4.828814e+02  37.7010   15.1010 7.549454e-02
4.831686e+02  35.1960   14.2250 9.830159e-01
4.848336e+02  37.7750   14.9640 8.780151e-01
4.849253e+02  43.0010   17.8820 9.989873e-01
4.860617e+02  38.7250   17.9980 9.991806e-01
4.889039e+02  37.5920   15.0310 9.343871e-01
4.889830e+02  44.5630   17.6970 9.970478e-01
4.891959e+02  37.6170   15.1000 1.436467e-01
4.931618e+02  38.1410   14.9210 9.963262e-01
4.956968e+02  43.0770   13.3460 9.903939e-01
5.012739e+02  37.6840   14.9740 8.029426e-01
5.039598e+02  42.8720   12.5950 9.981751e-01
5.046613e+02  37.7420   14.9710 6.395890e-01
5.046774e+02  37.7650   14.8890 3.260940e-02
5.056016e+02  38.8930   12.9180 9.997203e-01
5.112516e+02  37.4560   16.0510 9.994412e-01
5.114931e+02  39.6580   15.3000 9.987906e-01
5.115631e+02  36.8630   11.4830 9.987233e-01
5.159471e+02  45.8140    6.2660 9.995476e-01
5.178207e+02  44.9360    8.8670 9.975681e-01
5.190023e+02  44.0370    8.7060 5.652758e-01
5.274818e+02  39.1740   16.4050 9.998749e-01
5.283323e+02  43.3460   12.5690 6.681308e-01
5.286211e+02  46.5230    8.9760 9.990028e-01
5.299758e+02  41.5780   14.2540 2.633481e-01
5.318034e+02  42.5430   13.1890 9.989989e-01
5.318446e+02  38.9140   16.8950 9.989730e-01
5.320584e+02  41.6200   14.3050 1.742642e-01
5.334298e+02  44.7080   10.0570 9.989394e-01
5.336226e+02  44.7950   10.2730 5.201927e-01
5.347045e+02  44.3630   10.1310 9.821600e-01
5.374599e+02  38.8080   16.6180 9.920759e-01
5.374621e+02  38.7740   16.6350 4.570914e-05
5.419405e+02  38.7080   17.8530 9.440713e-01
5.470758e+02  47.2560   15.6340 9.996547e-01
5.478176e+02  44.6160    6.9530 9.928134e-01
5.484199e+02  41.7480   15.3420 9.774979e-01
5.496422e+02  45.3940   14.5840 9.991472e-01
5.504138e+02  41.6730   14.2530 7.406989e-01
5.508349e+02  41.4170   13.9420 9.564599e-01
5.510930e+02  38.7030   12.9750 9.984520e-01
5.517041e+02  45.3580   14.4340 7.843286e-01
5.525229e+02  44.4390   10.6410 9.923846e-01
5.525313e+02  44.3860   10.6310 1.124572e-03
5.528770e+02  45.3530   14.4940 4.841017e-02
5.540638e+02  41.6590   14.2610 1.131746e-02
5.559515e+02  45.9550    7.6320 9.896795e-01
5.560014e+02  42.5630   13.2360 9.305414e-01
5.573373e+02  42.9960   14.1720 9.984184e-01
5.591344e+02  37.6730   15.0950 8.899050e-01
5.591358e+02  37.6710   15.0150 1.622653e-03
5.592058e+02  37.6800   15.0600 8.169645e-04
5.592165e+02  37.6600   15.0700 1.972564e-04
5.592263e+02  37.6840   15.1150 4.564349e-04
5.595234e+02  37.6630   15.1080 1.065306e-03
5.601284e+02  37.6490   15.0970 4.702254e-03
5.601803e+02  37.6690   14.9950 6.072383e-03
5.602454e+02  37.6360   15.0210 1.050956e-02
5.603182e+02  37.6580   15.0860 1.106996e-03
5.605670e+02  37.6680   15.0220 1.902865e-03
5.610075e+02  37.6080   15.0330 2.972010e-02
5.610099e+02  37.6480   15.0310 1.432513e-03
5.611334e+02  37.6610   15.0210 4.961321e-04
5.611447e+02  37.6190   15.0230 6.624249e-04
5.612068e+02  37.6380   15.1010 5.046737e-03
5.613233e+02  37.6870   15.0460 6.139222e-03
5.613757e+02  37.6990   14.9260 8.457318e-02
5.614501e+02  42.2310   13.2090 9.527999e-01
5.614705e+02  40.6650   17.5400 9.885123e-01
5.615593e+02  37.8350   15.1510 5.029438e-01
5.623921e+02  37.7520   15.0890 2.977950e-01
5.625814e+02  37.8830   14.9910 4.666495e-01
5.627112e+02  37.6890   15.1400 8.632539e-02
5.628521e+02  37.6750   15.0540 4.074356e-03
5.629721e+02  37.6640   15.0310 1.706991e-03
5.632313e+02  37.6720   15.0440 7.229472e-04
5.636293e+02  46.6260   11.0490 9.994913e-01
5.649494e+02  44.9430    8.4660 4.377846e-01
5.650379e+02  41.2700   18.9720 9.991085e-01
5.654789e+02  38.5480   14.4970 9.990175e-01
5.654849e+02  38.6310   14.4150 1.699614e-02
5.655181e+02  38.5560   14.4700 4.849106e-04
5.655192e+02  38.5860   14.4280 3.618172e-04
5.655213e+02  38.5900   14.4490 2.270069e-05
5.655506e+02  38.5830   14.4430 1.916043e-05
5.685224e+02  37.6290   15.1050 2.393332e-02
5.688339e+02  42.9990   18.9990 9.999153e-01
5.750430e+02  42.5720   12.5830 7.381748e-01
5.758675e+02  45.8360   11.6250 9.964659e-01
5.777829e+02  38.4980   15.1660 9.940620e-01
5.782504e+02  38.4670   14.4630 7.260630e-01
5.807835e+02  44.9080   15.9840 9.987178e-01
5.809627e+02  36.0900   19.1050 9.990239e-01
5.849137e+02  47.0430   10.4250 9.861686e-01
5.849976e+02  39.0610   17.3910 9.997980e-01
5.853763e+02  41.6770   14.2660 5.218882e-02
5.908759e+02  43.1770   11.0490 9.985591e-01
5.910383e+02  40.8100   15.3210 8.817060e-01
5.921417e+02  42.7820   12.9420 9.954081e-01
5.929814e+02  41.8790   15.8850 9.995910e-01
5.972512e+02  40.4160   15.5970 9.982075e-01
5.974300e+02  43.7020   17.1840 9.656664e-01
5.979479e+02  37.6700   15.1220 1.788074e-01
6.016097e+02  46.1290   10.4970 9.958674e-01
6.028384e+02  43.0470   13.4900 9.985880e-01
6.038378e+02  42.3380   13.4300 9.991196e-01
6.075776e+02  36.4900   15.2430 9.994954e-01
6.136820e+02  43.4770   19.5120 9.994004e-01
6.139544e+02  43.9860   11.9200 9.954379e-01
6.145289e+02  36.7740   11.3990 9.538469e-01
6.147445e+02  44.8470   10.7350 5.500836e-01
