   3.0000000e+00   5.9700000e+02   2.7700000e+03
   3.1000000e+00   4.8600000e+02   2.1730000e+03
   3.2000000e+00   4.1000000e+02   1.6870000e+03
   3.3000000e+00   2.8300000e+02   1.2770000e+03
   3.4000000e+00   2.2700000e+02   9.9400000e+02
   3.5000000e+00   1.9400000e+02   7.6700000e+02
   3.6000000e+00   1.3700000e+02   5.7300000e+02
   3.7000000e+00   1.0100000e+02   4.3600000e+02
   3.8000000e+00   7.7000000e+01   3.3500000e+02
   3.9000000e+00   5.8000000e+01   2.5800000e+02
   4.0000000e+00   4.6000000e+01   2.0000000e+02
   4.1000000e+00   3.1000000e+01   1.5400000e+02
   4.2000000e+00   2.4000000e+01   1.2300000e+02
   4.3000000e+00   2.3000000e+01   9.9000000e+01
   4.4000000e+00   1.3000000e+01   7.6000000e+01
   4.5000000e+00   1.1000000e+01   6.3000000e+01
   4.6000000e+00   6.0000000e+00   5.2000000e+01
   4.7000000e+00   4.0000000e+00   4.6000000e+01
   4.8000000e+00   8.0000000e+00   4.2000000e+01
   4.9000000e+00   8.0000000e+00   3.4000000e+01
   5.0000000e+00   9.0000000e+00   2.6000000e+01
   5.1000000e+00   4.0000000e+00   1.7000000e+01
   5.2000000e+00   1.0000000e+00   1.3000000e+01
   5.3000000e+00   1.0000000e+00   1.2000000e+01
   5.4000000e+00   4.0000000e+00   1.1000000e+01
   5.5000000e+00   1.0000000e+00   7.0000000e+00
   5.6000000e+00   1.0000000e+00   6.0000000e+00
   5.8000000e+00   1.0000000e+00   5.0000000e+00
   5.9000000e+00   1.0000000e+00   4.0000000e+00
   6.1000000e+00   1.0000000e+00   3.0000000e+00
   6.3000000e+00   1.0000000e+00   2.0000000e+00
   6.5000000e+00   1.0000000e+00   1.0000000e+00
