   3.0000000e+00   2.7000000e+02   8.3940000e+03
   3.0100000e+00   1.6200000e+02   8.1240000e+03
   3.0200000e+00   1.6500000e+02   7.9620000e+03
   3.0300000e+00   1.7700000e+02   7.7970000e+03
   3.0400000e+00   1.3200000e+02   7.6200000e+03
   3.0500000e+00   1.6700000e+02   7.4880000e+03
   3.0600000e+00   1.4200000e+02   7.3210000e+03
   3.0700000e+00   1.6000000e+02   7.1790000e+03
   3.0800000e+00   1.5900000e+02   7.0190000e+03
   3.0900000e+00   1.5500000e+02   6.8600000e+03
   3.1000000e+00   1.5700000e+02   6.7050000e+03
   3.1100000e+00   1.3700000e+02   6.5480000e+03
   3.1200000e+00   1.2800000e+02   6.4110000e+03
   3.1300000e+00   1.1100000e+02   6.2830000e+03
   3.1400000e+00   1.0800000e+02   6.1720000e+03
   3.1500000e+00   1.3600000e+02   6.0640000e+03
   3.1600000e+00   1.2300000e+02   5.9280000e+03
   3.1700000e+00   1.1700000e+02   5.8050000e+03
   3.1800000e+00   1.1200000e+02   5.6880000e+03
   3.1900000e+00   1.0800000e+02   5.5760000e+03
   3.2000000e+00   1.2900000e+02   5.4680000e+03
   3.2100000e+00   1.1500000e+02   5.3390000e+03
   3.2200000e+00   1.1100000e+02   5.2240000e+03
   3.2300000e+00   1.0300000e+02   5.1130000e+03
   3.2400000e+00   1.1900000e+02   5.0100000e+03
   3.2500000e+00   1.0500000e+02   4.8910000e+03
   3.2600000e+00   1.0200000e+02   4.7860000e+03
   3.2700000e+00   1.0200000e+02   4.6840000e+03
   3.2800000e+00   8.5000000e+01   4.5820000e+03
   3.2900000e+00   9.0000000e+01   4.4970000e+03
   3.3000000e+00   1.0100000e+02   4.4070000e+03
   3.3100000e+00   7.7000000e+01   4.3060000e+03
   3.3200000e+00   7.1000000e+01   4.2290000e+03
   3.3300000e+00   8.8000000e+01   4.1580000e+03
   3.3400000e+00   8.2000000e+01   4.0700000e+03
   3.3500000e+00   8.2000000e+01   3.9880000e+03
   3.3600000e+00   8.3000000e+01   3.9060000e+03
   3.3700000e+00   7.0000000e+01   3.8230000e+03
   3.3800000e+00   8.4000000e+01   3.7530000e+03
   3.3900000e+00   7.8000000e+01   3.6690000e+03
   3.4000000e+00   9.3000000e+01   3.5910000e+03
   3.4100000e+00   7.2000000e+01   3.4980000e+03
   3.4200000e+00   8.2000000e+01   3.4260000e+03
   3.4300000e+00   6.6000000e+01   3.3440000e+03
   3.4400000e+00   8.0000000e+01   3.2780000e+03
   3.4500000e+00   9.3000000e+01   3.1980000e+03
   3.4600000e+00   6.5000000e+01   3.1050000e+03
   3.4700000e+00   7.9000000e+01   3.0400000e+03
   3.4800000e+00   7.2000000e+01   2.9610000e+03
   3.4900000e+00   7.1000000e+01   2.8890000e+03
   3.5000000e+00   9.0000000e+01   2.8180000e+03
   3.5100000e+00   6.7000000e+01   2.7280000e+03
   3.5200000e+00   6.5000000e+01   2.6610000e+03
   3.5300000e+00   6.1000000e+01   2.5960000e+03
   3.5400000e+00   6.9000000e+01   2.5350000e+03
   3.5500000e+00   6.0000000e+01   2.4660000e+03
   3.5600000e+00   6.6000000e+01   2.4060000e+03
   3.5700000e+00   5.9000000e+01   2.3400000e+03
   3.5800000e+00   6.3000000e+01   2.2810000e+03
   3.5900000e+00   5.8000000e+01   2.2180000e+03
   3.6000000e+00   5.7000000e+01   2.1600000e+03
   3.6100000e+00   5.2000000e+01   2.1030000e+03
   3.6200000e+00   5.1000000e+01   2.0510000e+03
   3.6300000e+00   4.2000000e+01   2.0000000e+03
   3.6400000e+00   4.0000000e+01   1.9580000e+03
   3.6500000e+00   5.3000000e+01   1.9180000e+03
   3.6600000e+00   4.2000000e+01   1.8650000e+03
   3.6700000e+00   3.2000000e+01   1.8230000e+03
   3.6800000e+00   3.9000000e+01   1.7910000e+03
   3.6900000e+00   3.7000000e+01   1.7520000e+03
   3.7000000e+00   3.4000000e+01   1.7150000e+03
   3.7100000e+00   2.4000000e+01   1.6810000e+03
   3.7200000e+00   3.5000000e+01   1.6570000e+03
   3.7300000e+00   3.2000000e+01   1.6220000e+03
   3.7400000e+00   3.7000000e+01   1.5900000e+03
   3.7500000e+00   4.4000000e+01   1.5530000e+03
   3.7600000e+00   2.4000000e+01   1.5090000e+03
   3.7700000e+00   3.2000000e+01   1.4850000e+03
   3.7800000e+00   2.8000000e+01   1.4530000e+03
   3.7900000e+00   4.5000000e+01   1.4250000e+03
   3.8000000e+00   4.2000000e+01   1.3800000e+03
   3.8100000e+00   2.1000000e+01   1.3380000e+03
   3.8200000e+00   3.4000000e+01   1.3170000e+03
   3.8300000e+00   2.7000000e+01   1.2830000e+03
   3.8400000e+00   3.5000000e+01   1.2560000e+03
   3.8500000e+00   2.1000000e+01   1.2210000e+03
   3.8600000e+00   2.4000000e+01   1.2000000e+03
   3.8700000e+00   2.8000000e+01   1.1760000e+03
   3.8800000e+00   3.0000000e+01   1.1480000e+03
   3.8900000e+00   2.3000000e+01   1.1180000e+03
   3.9000000e+00   3.1000000e+01   1.0950000e+03
   3.9100000e+00   2.4000000e+01   1.0640000e+03
   3.9200000e+00   2.0000000e+01   1.0400000e+03
   3.9300000e+00   1.8000000e+01   1.0200000e+03
   3.9400000e+00   3.1000000e+01   1.0020000e+03
   3.9500000e+00   2.0000000e+01   9.7100000e+02
   3.9600000e+00   2.1000000e+01   9.5100000e+02
   3.9700000e+00   2.5000000e+01   9.3000000e+02
   3.9800000e+00   2.5000000e+01   9.0500000e+02
   3.9900000e+00   1.3000000e+01   8.8000000e+02
   4.0000000e+00   2.5000000e+01   8.6700000e+02
   4.0100000e+00   2.2000000e+01   8.4200000e+02
   4.0200000e+00   1.5000000e+01   8.2000000e+02
   4.0300000e+00   2.5000000e+01   8.0500000e+02
   4.0400000e+00   1.9000000e+01   7.8000000e+02
   4.0500000e+00   1.4000000e+01   7.6100000e+02
   4.0600000e+00   1.3000000e+01   7.4700000e+02
   4.0700000e+00   1.7000000e+01   7.3400000e+02
   4.0800000e+00   1.8000000e+01   7.1700000e+02
   4.0900000e+00   2.1000000e+01   6.9900000e+02
   4.1000000e+00   9.0000000e+00   6.7800000e+02
   4.1100000e+00   1.9000000e+01   6.6900000e+02
   4.1200000e+00   1.2000000e+01   6.5000000e+02
   4.1300000e+00   1.7000000e+01   6.3800000e+02
   4.1400000e+00   1.4000000e+01   6.2100000e+02
   4.1500000e+00   2.2000000e+01   6.0700000e+02
   4.1600000e+00   9.0000000e+00   5.8500000e+02
   4.1700000e+00   1.5000000e+01   5.7600000e+02
   4.1800000e+00   1.8000000e+01   5.6100000e+02
   4.1900000e+00   1.0000000e+01   5.4300000e+02
   4.2000000e+00   1.5000000e+01   5.3300000e+02
   4.2100000e+00   1.2000000e+01   5.1800000e+02
   4.2200000e+00   1.1000000e+01   5.0600000e+02
   4.2300000e+00   7.0000000e+00   4.9500000e+02
   4.2400000e+00   1.5000000e+01   4.8800000e+02
   4.2500000e+00   1.3000000e+01   4.7300000e+02
   4.2600000e+00   5.0000000e+00   4.6000000e+02
   4.2700000e+00   1.2000000e+01   4.5500000e+02
   4.2800000e+00   6.0000000e+00   4.4300000e+02
   4.2900000e+00   1.1000000e+01   4.3700000e+02
   4.3000000e+00   1.2000000e+01   4.2600000e+02
   4.3100000e+00   7.0000000e+00   4.1400000e+02
   4.3200000e+00   1.0000000e+01   4.0700000e+02
   4.3300000e+00   1.1000000e+01   3.9700000e+02
   4.3400000e+00   8.0000000e+00   3.8600000e+02
   4.3500000e+00   8.0000000e+00   3.7800000e+02
   4.3600000e+00   9.0000000e+00   3.7000000e+02
   4.3700000e+00   7.0000000e+00   3.6100000e+02
   4.3800000e+00   4.0000000e+00   3.5400000e+02
   4.3900000e+00   5.0000000e+00   3.5000000e+02
   4.4000000e+00   4.0000000e+00   3.4500000e+02
   4.4100000e+00   8.0000000e+00   3.4100000e+02
   4.4200000e+00   1.0000000e+01   3.3300000e+02
   4.4300000e+00   7.0000000e+00   3.2300000e+02
   4.4400000e+00   7.0000000e+00   3.1600000e+02
   4.4500000e+00   8.0000000e+00   3.0900000e+02
   4.4600000e+00   9.0000000e+00   3.0100000e+02
   4.4700000e+00   7.0000000e+00   2.9200000e+02
   4.4800000e+00   5.0000000e+00   2.8500000e+02
   4.4900000e+00   1.0000000e+01   2.8000000e+02
   4.5000000e+00   1.1000000e+01   2.7000000e+02
   4.5100000e+00   8.0000000e+00   2.5900000e+02
   4.5200000e+00   6.0000000e+00   2.5100000e+02
   4.5300000e+00   5.0000000e+00   2.4500000e+02
   4.5400000e+00   4.0000000e+00   2.4000000e+02
   4.5500000e+00   2.0000000e+00   2.3600000e+02
   4.5600000e+00   4.0000000e+00   2.3400000e+02
   4.5700000e+00   5.0000000e+00   2.3000000e+02
   4.5800000e+00   5.0000000e+00   2.2500000e+02
   4.5900000e+00   1.0000000e+01   2.2000000e+02
   4.6000000e+00   2.0000000e+00   2.1000000e+02
   4.6100000e+00   5.0000000e+00   2.0800000e+02
   4.6200000e+00   3.0000000e+00   2.0300000e+02
   4.6300000e+00   8.0000000e+00   2.0000000e+02
   4.6400000e+00   9.0000000e+00   1.9200000e+02
   4.6500000e+00   2.0000000e+00   1.8300000e+02
   4.6600000e+00   4.0000000e+00   1.8100000e+02
   4.6700000e+00   3.0000000e+00   1.7700000e+02
   4.6800000e+00   7.0000000e+00   1.7400000e+02
   4.6900000e+00   2.0000000e+00   1.6700000e+02
   4.7000000e+00   5.0000000e+00   1.6500000e+02
   4.7100000e+00   1.0000000e+00   1.6000000e+02
   4.7200000e+00   2.0000000e+00   1.5900000e+02
   4.7300000e+00   7.0000000e+00   1.5700000e+02
   4.7400000e+00   3.0000000e+00   1.5000000e+02
   4.7500000e+00   3.0000000e+00   1.4700000e+02
   4.7600000e+00   3.0000000e+00   1.4400000e+02
   4.7700000e+00   6.0000000e+00   1.4100000e+02
   4.7800000e+00   2.0000000e+00   1.3500000e+02
   4.7900000e+00   2.0000000e+00   1.3300000e+02
   4.8000000e+00   4.0000000e+00   1.3100000e+02
   4.8100000e+00   1.0000000e+00   1.2700000e+02
   4.8200000e+00   2.0000000e+00   1.2600000e+02
   4.8300000e+00   5.0000000e+00   1.2400000e+02
